,title,author,repository,category,created_at,approval_time_days,curators,comments_count,review_comments_count,commits_count,additions_count,deletions_count,changed_files_count,performance_score,is_stale,state,GitHub Link
798,Fix broken link in FAQ,,w3f_grants,,2023-09-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1952
799,Amend ink! analyzer (phase 2),,w3f_grants,,2023-09-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1951
800,LimeChain's proposal for a research grant for the Polkadot Protocol Conformance Tests RFP,,w3f_grants,,2023-09-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1950
801,Update AnV RFP,,w3f_grants,,2023-09-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1949
802,Infimum application,,w3f_grants,,2023-09-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1948
803,Create Plutonication.md,,w3f_grants,,2023-09-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1947
804,Blockops Network Grant Application,,w3f_grants,,2023-09-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1946
805,Larch requirements update,,w3f_grants,,2023-09-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1945
806,Tokenguard: Ultimate growth & data analytics tool for Substrate,,w3f_grants,,2023-08-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1944
807,Decentralized pallet-staking audit tool,,w3f_grants,,2023-08-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1943
808,Decentralized pallet-staking audit tool,,w3f_grants,,2023-08-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1942
809,changing payment details,,w3f_grants,,2023-08-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1941
810,ISO20022 PoC,,w3f_grants,,2023-08-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1940
811,adding docIT-discord bot application,,w3f_grants,,2023-08-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1939
812,Update index.md,,w3f_grants,,2023-08-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1938
813,Xcmsend Application,,w3f_grants,,2023-08-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1937
814,Apophenia: parachain oracle system,,w3f_grants,,2023-08-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1936
815,Cancel polkasearch.md,,w3f_grants,,2023-08-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1935
816,Anti-Collusion Infrastructure Application,,w3f_grants,,2023-08-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1934
817,Cyborg Network Grant Application,,w3f_grants,,2023-08-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1933
818,Tuxedo Parachain Support,,w3f_grants,,2023-08-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1932
819,Cancel vanguard.md,,w3f_grants,,2023-08-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1931
820,Application for Awesomedot,,w3f_grants,,2023-08-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1930
821,Cancel leetcoin.md,,w3f_grants,,2023-08-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1929
822,Update index.md,,w3f_grants,,2023-08-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1928
823,Update rfp list.md,,w3f_grants,,2023-08-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1927
826,fix RFP links,,w3f_grants,,2023-08-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1926
827,Create cla.yml,,w3f_grants,,2023-08-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1925
828,Update RFPs,,w3f_grants,,2023-08-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1924
829,Validator monitoring service Update Milestones,,w3f_grants,,2023-08-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1923
830,Footprint application ,,w3f_grants,,2023-08-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1922
831,Footprint-Analytics.md,,w3f_grants,,2023-08-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1921
832,added TradeCoin,,w3f_grants,,2023-08-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1920
833,Blockwebdevs blockaids,,w3f_grants,,2023-08-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1919
834,Update index.md to check Paraspell first delivery and completed,,w3f_grants,,2023-08-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1918
835,"Update m2, remove xcmp and reduce the costs",,w3f_grants,,2023-08-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1917
836,Update index.md,,w3f_grants,,2023-08-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1916
837,Tracking Chain Amendment with new time-table and milestones,,w3f_grants,,2023-08-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1915
838,Fuelarts.md,,w3f_grants,,2023-08-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1914
839,Ortege application,,w3f_grants,,2023-08-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1913
840,Proposal: Ortege ink! to EVM cross chain messaging ,,w3f_grants,,2023-08-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1912
841,EquiBloc Creative Ventures.md,,w3f_grants,,2023-08-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1911
843,submit Move pallet RFP Phase 1,,w3f_grants,,2023-08-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1910
844,add chainlens phase4 application,,w3f_grants,,2023-08-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1909
845,Distributed Cryptography for Polkadot Wallets application,,w3f_grants,,2023-08-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1908
846,Add delightfuldot application,,w3f_grants,,2023-08-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1907
847,Amendment to Chainviz v1 application,,w3f_grants,,2023-08-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1906
848,Update index.md to check tracking chain first delivery ,,w3f_grants,,2023-08-11,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1905
849,Add ink! analyzer (phase 2),,w3f_grants,,2023-08-11,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1904
850,Update index.md,,w3f_grants,,2023-08-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1903
851,"Application for MoveVM Substrate Pallet, part 2",,w3f_grants,,2023-08-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1902
852,Rfp/security marketplace,,w3f_grants,,2023-08-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1901
853,Treasury Tracker,,w3f_grants,,2023-08-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1900
854,DEP,,w3f_grants,,2023-08-08,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1899
855,Update index.md,,w3f_grants,,2023-08-08,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1898
856,Update index.md mark Ink Analyzer as completed,,w3f_grants,,2023-08-08,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1897
857,Update index.md,,w3f_grants,,2023-08-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1896
858,Update index.md to check XCM Domain Name Service first delivery,,w3f_grants,,2023-08-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1895
859,add Solang_Playground,,w3f_grants,,2023-08-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1894
860,xNFT updates,,w3f_grants,,2023-08-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1893
861,Create kallis.md,,w3f_grants,,2023-08-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1892
862,Enabling Third-party Smart Contract Account Applications on Polkadot Based on Account Abstraction.md,,w3f_grants,,2023-08-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1891
863,Update CosmWasmVM-CoreProduct.md,,w3f_grants,,2023-08-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1890
864,xNFT updates,,w3f_grants,,2023-08-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1889
865,Proposal: Storage solution on Polkadot,,w3f_grants,,2023-08-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1888
866,Amend DIA bridge attestation grant,,w3f_grants,,2023-08-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1887
867,Add Pass3 application,,w3f_grants,,2023-08-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1886
868,Update index.md,,w3f_grants,,2023-08-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1885
869,"Dinfra application, updated payment destination.",,w3f_grants,,2023-08-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1884
870,Adding application: Polkadot Analytics Platform,,w3f_grants,,2023-08-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1883
871,Adding application: Polkadot Analytics Platform,,w3f_grants,,2023-08-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1882
872,Update index.md to check DINFRA first delivery,,w3f_grants,,2023-08-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1881
873,Update application-template.md,,w3f_grants,,2023-08-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1880
874,Add FanChain proposal,,w3f_grants,,2023-08-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1879
875,Create apps-wallet-mobile.md,,w3f_grants,,2023-08-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1878
877,Amend tokenomics-survey-2022: Remove Dockerfile references,,w3f_grants,,2023-08-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1877
878,Update index.md,,w3f_grants,,2023-07-31,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1876
879,Create CoinFabrik_On_Ink_Integration_Tests.md,,w3f_grants,,2023-07-31,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1875
880,smartAudit project ,,w3f_grants,,2023-07-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1874
881,smartAudit project,,w3f_grants,,2023-07-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1873
882,[Aviraj] Amend polkasearch.xyz contract,,w3f_grants,,2023-07-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1872
883,Update index.md to check performance benchmark,,w3f_grants,,2023-07-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1871
884,Cancel RedStone Network.md,,w3f_grants,,2023-07-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1870
885,Cancel FuzzLand.md,,w3f_grants,,2023-07-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1869
886,Update index.md to check Contracts performance measurement tool first delivery ,,w3f_grants,,2023-07-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1868
887,Update index.md to check Societal SaaS pricing and Ocelloids,,w3f_grants,,2023-07-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1867
888,P2P data platform proposal,,w3f_grants,,2023-07-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1866
889,added armur ai page,,w3f_grants,,2023-07-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1865
890,KodaDot - AssetsHub NFT indexer - Milestone 1 ,,w3f_grants,,2023-07-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1864
891,Add a commit prettier husky hooks,,w3f_grants,,2023-07-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1863
892,Update index.md,,w3f_grants,,2023-07-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1862
893,Update index.md to check sandox first delivery,,w3f_grants,,2023-07-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1861
894,Amend Polkadart,,w3f_grants,,2023-07-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1860
895,Amend milestone 3.,,w3f_grants,,2023-07-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1859
896,Update index.md,,w3f_grants,,2023-07-20,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1858
897,Grant Application: Roloi - XCM Payment Automation,,w3f_grants,,2023-07-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1857
898,Tesseract dApps/Wallet integration native mobile libraries proposal,,w3f_grants,,2023-07-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1856
899,Liisa NFT Portfolio Tracker,,w3f_grants,,2023-07-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1855
900,Decentralized pallet-staking audit tool,,w3f_grants,,2023-07-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1854
901,Aisland Docsig,,w3f_grants,,2023-07-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1853
902,Aisland Docusign,,w3f_grants,,2023-07-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1852
903,DLC-Link application,,w3f_grants,,2023-07-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1851
904,fix: fix contract-wizard display errors,,w3f_grants,,2023-07-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1850
905,Decentralized Effervescent-Token Model and Capital Pricing Tool: Scoping study,,w3f_grants,,2023-07-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1848
906,Create tracking_chain.md,,w3f_grants,,2023-07-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1847
907,loop_ecosystem.md,,w3f_grants,,2023-07-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1846
908,Update index.md to check 3 grants,,w3f_grants,,2023-07-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1845
909,Spheroid Earth project application,,w3f_grants,,2023-07-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1844
911,Delete application_approved.yml,,w3f_grants,,2023-07-12,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1843
912,proposal: SARP Core Components,,w3f_grants,,2023-07-12,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1842
913,Update index.md,,w3f_grants,,2023-07-12,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1841
914,Update index.md,,w3f_grants,,2023-07-11,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1840
915,Update index.md to check SaaS3 as completed,,w3f_grants,,2023-07-11,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1839
916,Afloat-Network,,w3f_grants,,2023-07-11,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1838
917,TPScore grant application,,w3f_grants,,2023-07-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1837
918,Update index.md to check Omniverse DLT as completed,,w3f_grants,,2023-07-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1836
919,Update LightSpell-proposal.md,,w3f_grants,,2023-07-08,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1835
921,docs(application): application for web3 open jurisdiction stack,,w3f_grants,,2023-07-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1834
922,Create DataBlock.md,,w3f_grants,,2023-07-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1833
923,NFT provenance tracker SDK - grant application,,w3f_grants,,2023-07-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1832
924,Update index.md,,w3f_grants,,2023-07-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1831
925,Update Maki - Terminate due to lack of significant progression,,w3f_grants,,2023-06-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1830
926,Update index.md to check GenesisDAO as completed,,w3f_grants,,2023-06-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1829
927,Update sirato_substrate_phase3.md,,w3f_grants,,2023-06-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1828
928,Cancel Openbrush,,w3f_grants,,2023-06-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1827
929,Update index.md,,w3f_grants,,2023-06-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1826
930,Update index.md,,w3f_grants,,2023-06-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1825
931,Update index.md,,w3f_grants,,2023-06-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1824
933,Update Substrate_Move_System_Pallet_1.md,,w3f_grants,,2023-06-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1823
934,Amend Slothunter milestone deliverables,,w3f_grants,,2023-06-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1822
935,initial commit of proposal,,w3f_grants,,2023-06-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1821
936,Update pallet-drand-client.md,,w3f_grants,,2023-06-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1820
937,Cancel Crowdloans-FET.md,,w3f_grants,,2023-06-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1819
938,DecentralML -  grant application ,,w3f_grants,,2023-06-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1818
939,LightSpell: XCM API,,w3f_grants,,2023-06-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1817
940,Update index.md,,w3f_grants,,2023-06-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1816
941,Hyperdot - Powerful data analysis and creations platform — RFP,,w3f_grants,,2023-06-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1815
942,Create Decentralized and Trustworthy AI enabled by Polkadot.md,,w3f_grants,,2023-06-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1814
943,Centrifuge TWAMM grant application,,w3f_grants,,2023-06-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1813
944,Tokeneconomics survey: Post approval changes,,w3f_grants,,2023-06-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1812
945,Update substrate_client_java.md,,w3f_grants,,2023-06-20,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1811
946,Datagen proposal to amend payment for Milestone 2,,w3f_grants,,2023-06-20,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1810
947,Add ISO-8553 PoC implementation,,w3f_grants,,2023-06-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1809
948,Dotwise - Analytics Website/Data Platform RFP,,w3f_grants,,2023-06-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1808
949,[DELETED],,w3f_grants,,2023-06-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1806
950,Add Melodot proposal,,w3f_grants,,2023-06-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1804
951,"Update Timeline & Staff - Momentum, an open source, metaverse for digital societies. ",,w3f_grants,,2023-06-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1803
952,fillin in stuff,,w3f_grants,,2023-06-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1802
953,Tali AI Grant Request ,,w3f_grants,,2023-06-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1801
